Date,Currency,Mean,Buy,Sell
8/30/2010,EURO,103.019,102.901,103.138
8/31/2010,EURO,102.498,102.352,102.644
9/1/2010,EURO,102.923,102.801,103.045
9/2/2010,EURO,103.38,103.254,103.507
9/3/2010,EURO,103.503,103.372,103.633
9/6/2010,EURO,104.114,103.982,104.245
9/7/2010,EURO,103.59,103.474,103.706
9/8/2010,EURO,103.237,103.101,103.373
9/9/2010,EURO,103.147,103.021,103.274
9/10/2010,EURO,103.024,102.898,103.15
9/13/2010,EURO,103.587,103.448,103.726
9/14/2010,EURO,104.184,104.054,104.314
9/15/2010,EURO,104.969,104.83,105.109
9/16/2010,EURO,104.928,104.812,105.043
9/17/2010,EURO,105.833,105.702,105.963
9/20/2010,EURO,105.646,105.51,105.783
9/21/2010,EURO,106.034,105.908,106.16
9/22/2010,EURO,107.443,107.303,107.583
9/23/2010,EURO,108.474,108.341,108.608
9/24/2010,EURO,108.249,108.114,108.384
9/27/2010,EURO,108.845,108.715,108.975
9/28/2010,EURO,108.849,108.712,108.985
9/29/2010,EURO,109.84,109.706,109.973
9/30/2010,EURO,109.673,109.521,109.825
10/1/2010,EURO,110.328,110.215,110.441
10/4/2010,EURO,111.323,111.181,111.465
10/5/2010,EURO,110.851,110.728,110.974
10/6/2010,EURO,111.779,111.646,111.912
10/7/2010,EURO,112.293,112.164,112.421
10/8/2010,EURO,112.253,112.136,112.371
10/11/2010,EURO,112.571,112.438,112.704
10/12/2010,EURO,111.728,111.601,111.855
10/13/2010,EURO,112.677,112.544,112.81
10/14/2010,EURO,113.493,113.348,113.638
10/15/2010,EURO,113.244,113.088,113.4
10/18/2010,EURO,111.985,111.839,112.131
10/19/2010,EURO,112.332,112.203,112.461
10/21/2010,EURO,112.806,112.669,112.943
10/22/2010,EURO,112.741,112.597,112.885
10/25/2010,EURO,113.35,113.213,113.486
10/26/2010,EURO,112.73,112.598,112.862
10/27/2010,EURO,111.538,111.407,111.669
10/28/2010,EURO,111.795,111.661,111.929
10/29/2010,EURO,112.127,111.983,112.271
11/1/2010,EURO,113.011,112.884,113.138
11/2/2010,EURO,112.51,112.393,112.627
11/3/2010,EURO,112.814,112.697,112.931
11/4/2010,EURO,113.729,113.589,113.868
11/5/2010,EURO,113.7,113.568,113.831
11/8/2010,EURO,112.16,112.021,112.3
11/9/2010,EURO,111.816,111.691,111.942
11/10/2010,EURO,111.005,110.879,111.131
11/11/2010,EURO,111.014,110.882,111.146
11/12/2010,EURO,109.659,109.545,109.773
11/15/2010,EURO,110.145,110.017,110.272
11/16/2010,EURO,109.556,109.41,109.702
11/17/2010,EURO,108.612,108.49,108.734
11/18/2010,EURO,108.902,108.746,109.057
11/19/2010,EURO,109.272,109.136,109.409
11/22/2010,EURO,109.98,109.838,110.121
11/23/2010,EURO,108.784,108.644,108.923
11/24/2010,EURO,107.693,107.558,107.828
11/25/2010,EURO,106.976,106.843,107.108
11/26/2010,EURO,107.006,106.876,107.135
11/29/2010,EURO,106.941,106.797,107.084
11/30/2010,EURO,106.325,106.15,106.5
12/1/2010,EURO,105.378,105.245,105.511
12/2/2010,EURO,105.41,105.269,105.551
12/3/2010,EURO,106.429,106.291,106.567
12/6/2010,EURO,107.486,107.387,107.584
12/7/2010,EURO,107.352,107.224,107.479
12/8/2010,EURO,106.462,106.318,106.607
12/9/2010,EURO,107.179,107.05,107.309
12/10/2010,EURO,106.825,106.692,106.957
12/14/2010,EURO,107.889,107.765,108.012
12/15/2010,EURO,107.287,107.164,107.41
12/16/2010,EURO,106.652,106.524,106.779
12/17/2010,EURO,107.091,106.952,107.229
12/20/2010,EURO,106.051,105.922,106.18
12/21/2010,EURO,106.064,105.937,106.191
12/22/2010,EURO,105.797,105.679,105.915
12/23/2010,EURO,105.787,105.674,105.901
12/24/2010,EURO,105.774,105.662,105.887
12/27/2010,EURO,105.936,105.842,106.03
12/28/2010,EURO,106.666,106.539,106.792
12/29/2010,EURO,105.831,105.722,105.941
12/30/2010,EURO,106.807,106.679,106.935
12/31/2010,EURO,107.628,107.509,107.747
1/3/2011,EURO,107.435,107.307,107.564
1/4/2011,EURO,107.994,107.846,108.142
1/5/2011,EURO,107.408,107.27,107.546
1/6/2011,EURO,106.608,106.5,106.716
1/7/2011,EURO,105.397,105.292,105.501
1/10/2011,EURO,104.718,104.583,104.852
1/11/2011,EURO,105.161,105.041,105.281
1/12/2011,EURO,105.278,105.154,105.402
1/13/2011,EURO,106.018,105.883,106.153
1/14/2011,EURO,107.703,107.566,107.84
1/17/2011,EURO,107.79,107.654,107.926
1/18/2011,EURO,107.993,107.858,108.129
1/19/2011,EURO,108.977,108.823,109.131
1/20/2011,EURO,109.179,109.042,109.316
1/21/2011,EURO,109.335,109.204,109.467
1/24/2011,EURO,110.188,110.051,110.325
1/25/2011,EURO,110.631,110.488,110.774
1/26/2011,EURO,110.905,110.763,111.047
1/27/2011,EURO,110.98,110.847,111.113
1/28/2011,EURO,111.063,110.945,111.182
1/31/2011,EURO,110.61,110.449,110.771
2/1/2011,EURO,111.409,111.272,111.546
2/2/2011,EURO,112.249,112.121,112.377
2/3/2011,EURO,111.862,111.707,112.017
2/4/2011,EURO,110.71,110.571,110.849
2/7/2011,EURO,110.433,110.303,110.564
2/8/2011,EURO,110.645,110.515,110.776
2/9/2011,EURO,110.849,110.713,110.984
2/10/2011,EURO,111.188,111.053,111.323
2/11/2011,EURO,110.355,110.186,110.524
2/14/2011,EURO,110.337,110.201,110.473
2/15/2011,EURO,109.876,109.75,110.003
2/16/2011,EURO,110.05,109.91,110.189
2/17/2011,EURO,110.494,110.347,110.641
2/18/2011,EURO,110.74,110.625,110.855
2/21/2011,EURO,111.925,111.779,112.071
2/22/2011,EURO,111.082,110.953,111.21
2/23/2011,EURO,112.182,112.064,112.3
2/24/2011,EURO,112.702,112.574,112.831
2/25/2011,EURO,113.299,113.16,113.437
2/28/2011,EURO,113.37,113.228,113.512
3/1/2011,EURO,114.035,113.891,114.178
3/2/2011,EURO,113.932,113.802,114.061
3/3/2011,EURO,114.942,114.789,115.095
3/4/2011,EURO,115.897,115.753,116.041
3/7/2011,EURO,115.998,115.853,116.143
3/8/2011,EURO,116.155,116.004,116.306
3/9/2011,EURO,115.916,115.756,116.076
3/10/2011,EURO,116.599,116.448,116.75
3/11/2011,EURO,116.853,116.7,117.006
3/14/2011,EURO,118.52,118.368,118.673
3/15/2011,EURO,120.229,120.101,120.356
3/16/2011,EURO,120.011,119.898,120.123
3/17/2011,EURO,119.306,119.345,119.267
3/18/2011,EURO,119.731,119.602,119.861
3/21/2011,EURO,119.729,119.597,119.862
3/22/2011,EURO,121.105,120.957,121.254
3/23/2011,EURO,120.13,119.979,120.281
3/24/2011,EURO,119.728,119.591,119.865
3/25/2011,EURO,120.396,120.255,120.536
3/28/2011,EURO,118.495,118.357,118.632
3/29/2011,EURO,118.37,118.214,118.525
3/30/2011,EURO,117.673,117.53,117.817
3/31/2011,EURO,117.513,117.391,117.634
4/1/2011,EURO,117.796,117.666,117.926
4/4/2011,EURO,118.581,118.43,118.732
4/5/2011,EURO,118.928,118.78,119.075
4/6/2011,EURO,119.441,119.294,119.588
4/7/2011,EURO,121.25,121.095,121.404
4/8/2011,EURO,121.57,121.422,121.718
4/11/2011,EURO,121.637,121.501,121.773
4/12/2011,EURO,121.268,121.129,121.408
4/13/2011,EURO,121.621,121.489,121.754
4/14/2011,EURO,121.951,121.825,122.078
4/15/2011,EURO,121.705,121.576,121.833
4/18/2011,EURO,120.705,120.56,120.849
4/19/2011,EURO,119.223,119.091,119.354
4/20/2011,EURO,120.896,120.761,121.031
4/21/2011,EURO,122.68,122.529,122.831
4/26/2011,EURO,121.907,121.784,122.029
4/27/2011,EURO,122.669,122.535,122.804
4/28/2011,EURO,124.129,124.006,124.252
4/29/2011,EURO,123.742,123.591,123.893
5/3/2011,EURO,123.741,123.558,123.924
5/4/2011,EURO,123.672,123.548,123.796
5/5/2011,EURO,124.448,124.312,124.584
5/6/2011,EURO,122.356,122.225,122.486
5/9/2011,EURO,121.36,121.219,121.502
5/10/2011,EURO,121.071,120.914,121.228
5/11/2011,EURO,122.699,122.574,122.824
5/12/2011,EURO,122.072,121.945,122.2
5/13/2011,EURO,122.628,122.487,122.768
5/16/2011,EURO,121.185,121.044,121.327
5/17/2011,EURO,122.33,122.199,122.462
5/18/2011,EURO,123.502,123.366,123.637
5/19/2011,EURO,124.279,124.153,124.405
5/20/2011,EURO,123.323,123.193,123.453
5/23/2011,EURO,121.036,120.893,121.179
5/24/2011,EURO,121.032,120.89,121.174
5/25/2011,EURO,121.235,121.099,121.37
5/26/2011,EURO,121.603,121.453,121.752
5/27/2011,EURO,121.729,121.601,121.858
5/30/2011,EURO,122.004,121.879,122.129
5/31/2011,EURO,123.469,123.341,123.597
6/2/2011,EURO,124.196,124.055,124.337
6/3/2011,EURO,125.463,125.304,125.623
6/6/2011,EURO,127.152,127.017,127.286
6/7/2011,EURO,127.397,127.278,127.516
6/8/2011,EURO,128.797,128.651,128.943
6/9/2011,EURO,128.029,127.892,128.166
6/10/2011,EURO,126.97,126.838,127.102
6/13/2011,EURO,126.388,126.217,126.558
6/14/2011,EURO,128.874,128.734,129.014
6/15/2011,EURO,128.857,128.771,128.942
6/16/2011,EURO,125.208,125.006,125.409
6/17/2011,EURO,127.543,127.376,127.71
6/20/2011,EURO,127.802,127.635,127.969
6/21/2011,EURO,130.236,129.993,130.478
6/22/2011,EURO,132.007,131.732,132.282
6/23/2011,EURO,129.536,129.204,129.868
6/24/2011,EURO,128.886,128.575,129.198
6/27/2011,EURO,127.81,127.493,128.127
6/28/2011,EURO,129.625,129.399,129.851
6/29/2011,EURO,129.395,129.159,129.631
6/30/2011,EURO,130.21,129.988,130.432
7/1/2011,EURO,129.707,129.516,129.897
7/4/2011,EURO,128.839,128.621,129.058
7/5/2011,EURO,128.034,127.854,128.214
7/6/2011,EURO,128.689,128.488,128.891
7/7/2011,EURO,128.739,128.551,128.927
7/8/2011,EURO,129.064,128.887,129.24
7/11/2011,EURO,128.093,127.926,128.26
7/12/2011,EURO,126.053,125.888,126.217
7/13/2011,EURO,125.618,125.393,125.844
7/14/2011,EURO,126.853,126.673,127.033
7/15/2011,EURO,126.847,126.648,127.047
7/18/2011,EURO,126.018,125.85,126.186
7/19/2011,EURO,127.005,126.855,127.154
7/20/2011,EURO,127.72,127.567,127.874
7/21/2011,EURO,128.56,128.394,128.725
7/22/2011,EURO,129.493,129.302,129.684
7/25/2011,EURO,129.752,129.596,129.907
7/26/2011,EURO,131.023,130.867,131.179
7/27/2011,EURO,131.321,131.174,131.469
7/28/2011,EURO,130.438,130.266,130.611
7/29/2011,EURO,130.164,130.003,130.324
8/1/2011,EURO,131.058,130.898,131.218
8/2/2011,EURO,129.905,129.749,130.061
8/3/2011,EURO,130.051,129.886,130.216
8/4/2011,EURO,131.426,131.273,131.581
8/5/2011,EURO,130.322,130.167,130.477
8/8/2011,EURO,133.366,133.197,133.534
8/9/2011,EURO,133.373,133.207,133.54
8/10/2011,EURO,135.558,135.379,135.736
8/11/2011,EURO,133.821,133.605,134.037
8/12/2011,EURO,132.259,132.066,132.451
8/15/2011,EURO,132.374,132.189,132.559
8/16/2011,EURO,133.661,133.478,133.843
8/17/2011,EURO,133.955,133.779,134.131
8/18/2011,EURO,134.092,133.926,134.259
8/19/2011,EURO,132.795,132.609,132.981
8/22/2011,EURO,133.586,133.428,133.744
8/23/2011,EURO,133.58,133.426,133.734
8/24/2011,EURO,133.644,133.482,133.806
8/25/2011,EURO,133.24,133.082,133.398
8/26/2011,EURO,133.961,133.803,134.119
8/29/2011,EURO,134.963,134.764,135.162
8/30/2011,EURO,135.94,135.77,136.111
9/1/2011,EURO,134.872,134.603,135.14
9/2/2011,EURO,134.2,133.948,134.452
9/5/2011,EURO,133.749,133.581,133.917
9/6/2011,EURO,133.308,133.15,133.467
9/7/2011,EURO,131.442,131.112,131.773
9/8/2011,EURO,132.175,131.934,132.416
9/9/2011,EURO,130.213,129.983,130.444
9/12/2011,EURO,127.624,127.447,127.802
9/13/2011,EURO,130.603,130.446,130.759
9/14/2011,EURO,129.026,128.838,129.213
9/15/2011,EURO,130.303,130.061,130.546
9/16/2011,EURO,131.401,131.188,131.614
9/19/2011,EURO,130.251,130.047,130.455
9/20/2011,EURO,130.399,130.212,130.586
9/21/2011,EURO,131.584,131.411,131.757
9/22/2011,EURO,132.122,131.804,132.441
9/23/2011,EURO,133.345,133.086,133.604
9/26/2011,EURO,132.722,132.474,132.97
9/27/2011,EURO,138.088,137.889,138.287
9/28/2011,EURO,138.293,138.037,138.549
9/29/2011,EURO,137.857,137.549,138.164
9/30/2011,EURO,135.382,135.137,135.627
10/3/2011,EURO,133.876,133.62,134.131
10/4/2011,EURO,134.319,134.069,134.569
10/5/2011,EURO,135.234,134.794,135.674
10/6/2011,EURO,134.758,134.507,135.009
10/7/2011,EURO,137.002,136.756,137.248
10/10/2011,EURO,138.524,138.206,138.842
10/11/2011,EURO,141.684,141.421,141.947
10/12/2011,EURO,144.597,144.232,144.963
10/13/2011,EURO,143.433,143.121,143.744
10/14/2011,EURO,140.302,139.917,140.687
10/17/2011,EURO,139.227,138.947,139.507
10/18/2011,EURO,136.285,136.057,136.514
10/19/2011,EURO,137.307,137.092,137.522
10/21/2011,EURO,137.275,137.009,137.542
10/24/2011,EURO,139.189,138.794,139.584
10/25/2011,EURO,139.781,139.354,140.208
10/26/2011,EURO,141.031,140.568,141.493
10/27/2011,EURO,140.825,140.487,141.163
10/28/2011,EURO,140.475,139.994,140.956
10/31/2011,EURO,139.621,139.162,140.08
11/1/2011,EURO,137.197,136.87,137.523
11/2/2011,EURO,132.534,132.238,132.829
11/3/2011,EURO,132.88,132.561,133.199
11/4/2011,EURO,133.943,133.581,134.306
11/7/2011,EURO,134.005,133.699,134.311
11/8/2011,EURO,133.287,133.065,133.509
11/9/2011,EURO,133.156,132.878,133.433
11/10/2011,EURO,129.413,129.189,129.638
11/11/2011,EURO,129.09,128.871,129.309
11/14/2011,EURO,127.995,127.794,128.197
11/15/2011,EURO,127.51,127.267,127.754
11/16/2011,EURO,126.601,126.366,126.837
11/17/2011,EURO,126.576,126.384,126.769
11/18/2011,EURO,124.841,124.67,125.012
11/21/2011,EURO,123.095,122.836,123.355
11/22/2011,EURO,122.374,122.14,122.608
11/23/2011,EURO,121.232,121.036,121.429
11/24/2011,EURO,120.643,120.455,120.831
11/25/2011,EURO,120.036,119.869,120.202
11/28/2011,EURO,120.512,120.321,120.703
11/29/2011,EURO,120.482,120.287,120.678
11/30/2011,EURO,119.533,119.341,119.725
12/1/2011,EURO,120.539,120.352,120.726
12/2/2011,EURO,120.795,120.614,120.976
12/5/2011,EURO,120.45,120.268,120.631
12/6/2011,EURO,119.77,119.603,119.937
12/7/2011,EURO,120.303,120.129,120.478
12/8/2011,EURO,120.193,120.016,120.37
12/9/2011,EURO,119.207,119.03,119.384
12/13/2011,EURO,118.12,117.964,118.276
12/14/2011,EURO,115.979,115.819,116.138
12/15/2011,EURO,113.329,113.157,113.501
12/16/2011,EURO,110.222,109.979,110.465
12/19/2011,EURO,108.845,108.606,109.084
12/20/2011,EURO,108.936,108.751,109.122
12/21/2011,EURO,109.573,109.412,109.734
12/22/2011,EURO,109.006,108.842,109.169
12/23/2011,EURO,109.414,109.248,109.579
12/27/2011,EURO,109.362,109.185,109.539
12/28/2011,EURO,109.384,109.225,109.543
12/29/2011,EURO,109.43,109.24,109.621
12/30/2011,EURO,110.06,109.873,110.247
1/3/2012,EURO,110.401,110.222,110.58
1/4/2012,EURO,111.474,111.313,111.634
1/5/2012,EURO,114.229,113.99,114.469
1/6/2012,EURO,111.266,110.996,111.536
1/9/2012,EURO,110.524,110.321,110.727
1/10/2012,EURO,111.528,111.351,111.706
1/11/2012,EURO,111.368,111.174,111.562
1/12/2012,EURO,111.174,110.962,111.385
1/13/2012,EURO,112.741,112.474,113.008
1/16/2012,EURO,110.626,110.435,110.818
1/17/2012,EURO,110.703,110.498,110.907
1/18/2012,EURO,110.216,110.021,110.411
1/19/2012,EURO,110.794,110.607,110.981
1/20/2012,EURO,111.122,110.952,111.292
1/23/2012,EURO,110.981,110.776,111.186
1/24/2012,EURO,111.947,111.744,112.15
1/25/2012,EURO,111.804,111.601,112.008
1/26/2012,EURO,111.981,111.79,112.171
1/27/2012,EURO,111.585,111.409,111.762
1/30/2012,EURO,111.833,111.655,112.012
1/31/2012,EURO,111.612,111.443,111.782
2/1/2012,EURO,109.626,109.468,109.784
2/2/2012,EURO,110.199,110.038,110.359
2/3/2012,EURO,110.267,110.109,110.425
2/6/2012,EURO,110.044,109.886,110.202
2/7/2012,EURO,109.405,109.236,109.574
2/8/2012,EURO,110.331,110.17,110.493
2/9/2012,EURO,109.867,109.701,110.032
2/10/2012,EURO,111.393,111.211,111.576
2/13/2012,EURO,109.729,109.57,109.887
2/14/2012,EURO,109.1,108.95,109.25
2/15/2012,EURO,109.231,109.073,109.388
2/16/2012,EURO,108.431,108.245,108.617
2/17/2012,EURO,109.064,108.902,109.226
2/20/2012,EURO,109.527,109.366,109.688
2/21/2012,EURO,110.538,110.392,110.685
2/22/2012,EURO,110.214,110.061,110.367
2/23/2012,EURO,109.708,109.537,109.879
2/24/2012,EURO,110.5,110.341,110.658
2/27/2012,EURO,111.006,110.85,111.162
2/28/2012,EURO,111.222,111.055,111.389
2/29/2012,EURO,111.754,111.597,111.91
3/1/2012,EURO,111.111,110.967,111.254
3/2/2012,EURO,110.763,110.616,110.91
3/5/2012,EURO,109.868,109.715,110.021
3/6/2012,EURO,110.081,109.932,110.229
3/7/2012,EURO,108.881,108.723,109.039
3/8/2012,EURO,109.045,108.891,109.198
3/9/2012,EURO,109.614,109.475,109.753
3/9/2012,EURO,105.797,105.6726,105.9217
3/9/2012,EURO,105.797,105.6726,105.9217
3/12/2012,EURO,108.351,108.199,108.503
3/13/2012,EURO,108.282,108.133,108.432
3/14/2012,EURO,107.303,107.15,107.456
3/15/2012,EURO,107.295,107.151,107.439
3/16/2012,EURO,108.588,108.402,108.773
3/19/2012,EURO,109.234,109.076,109.392
3/20/2012,EURO,109.362,109.216,109.507
3/21/2012,EURO,109.939,109.787,110.09
3/22/2012,EURO,109.705,109.558,109.853
3/23/2012,EURO,109.682,109.524,109.84
3/26/2012,EURO,110.053,109.899,110.206
3/27/2012,EURO,110.903,110.755,111.052
3/28/2012,EURO,110.701,110.537,110.866
3/29/2012,EURO,110.554,110.409,110.698
3/30/2012,EURO,110.859,110.723,110.995
4/2/2012,EURO,110.874,110.722,111.026
4/3/2012,EURO,110.797,110.646,110.947
4/4/2012,EURO,109.764,109.626,109.902
4/5/2012,EURO,109.256,109.121,109.392
4/10/2012,EURO,109.015,108.88,109.151
4/11/2012,EURO,108.987,108.855,109.119
4/12/2012,EURO,109.375,109.249,109.502
4/13/2012,EURO,109.729,109.579,109.878
4/16/2012,EURO,108.289,108.141,108.438
4/17/2012,EURO,108.952,108.819,109.084
4/18/2012,EURO,109.061,108.917,109.204
4/19/2012,EURO,109.06,108.917,109.203
4/20/2012,EURO,109.399,109.258,109.541
4/23/2012,EURO,109.765,109.632,109.898
4/24/2012,EURO,109.5,109.368,109.631
4/25/2012,EURO,109.826,109.705,109.947
4/26/2012,EURO,110.094,109.976,110.212
4/27/2012,EURO,109.816,109.682,109.951
4/30/2012,EURO,110.302,110.179,110.426
5/2/2012,EURO,110.105,109.972,110.238
5/3/2012,EURO,109.652,109.519,109.784
5/4/2012,EURO,109.512,109.389,109.636
5/7/2012,EURO,108.171,108.044,108.298
5/8/2012,EURO,108.559,108.444,108.674
5/9/2012,EURO,108.097,107.976,108.218
5/10/2012,EURO,108.003,107.868,108.138
5/11/2012,EURO,108.068,107.926,108.21
5/14/2012,EURO,107.898,107.765,108.032
5/15/2012,EURO,107.849,107.678,108.021
5/16/2012,EURO,108.626,108.485,108.767
5/17/2012,EURO,108.114,107.971,108.257
5/18/2012,EURO,107.857,107.717,107.997
5/21/2012,EURO,108.626,108.485,108.767
5/22/2012,EURO,108.114,107.971,108.257
5/23/2012,EURO,107.857,107.717,107.997
5/24/2012,EURO,107.227,107.09,107.364
5/25/2012,EURO,106.923,106.794,107.052
5/28/2012,EURO,107.573,107.435,107.711
5/29/2012,EURO,107.278,107.144,107.412
5/30/2012,EURO,107.194,107.057,107.331
5/31/2012,EURO,107.61,107.465,107.754
6/4/2012,EURO,106.891,106.71,107.071
6/5/2012,EURO,107.624,107.483,107.765
6/6/2012,EURO,107.103,106.945,107.261
6/7/2012,EURO,107.385,107.249,107.521
6/8/2012,EURO,105.938,105.79,106.086
6/11/2012,EURO,107.246,107.094,107.398
6/12/2012,EURO,106.466,106.322,106.609
6/13/2012,EURO,106.792,106.641,106.944
6/14/2012,EURO,107.237,107.11,107.363
6/15/2012,EURO,107.585,107.42,107.75
6/18/2012,EURO,107.848,107.684,108.011
6/19/2012,EURO,106.545,106.389,106.7
6/20/2012,EURO,106.716,106.568,106.865
6/21/2012,EURO,106.056,105.916,106.197
6/22/2012,EURO,105.508,105.366,105.65
6/25/2012,EURO,105.306,105.16,105.452
6/26/2012,EURO,105.383,105.248,105.518
6/27/2012,EURO,105.184,105.045,105.323
6/28/2012,EURO,105.332,105.213,105.451
6/29/2012,EURO,105.96,105.825,106.096
7/2/2012,EURO,106.192,106.062,106.321
7/3/2012,EURO,106.025,105.884,106.167
7/4/2012,EURO,105.82,105.685,105.956
7/5/2012,EURO,105.269,105.142,105.397
7/6/2012,EURO,104.727,104.585,104.869
7/9/2012,EURO,103.347,103.208,103.487
7/10/2012,EURO,103.128,102.993,103.263
7/11/2012,EURO,102.929,102.789,103.069
7/12/2012,EURO,102.731,102.597,102.866
7/13/2012,EURO,102.526,102.397,102.655
7/16/2012,EURO,102.976,102.844,103.108
7/17/2012,EURO,103.422,103.289,103.554
7/18/2012,EURO,103.334,103.206,103.462
7/19/2012,EURO,103.35,103.219,103.482
7/20/2012,EURO,103.132,103.007,103.257
7/23/2012,EURO,101.947,101.822,102.072
7/24/2012,EURO,102.137,102.019,102.256
7/25/2012,EURO,101.748,101.632,101.864
7/26/2012,EURO,102.27,102.15,102.391
7/27/2012,EURO,103.498,103.39,103.607
7/30/2012,EURO,103.46,103.335,103.584
7/31/2012,EURO,103.413,103.294,103.532
8/1/2012,EURO,103.648,103.519,103.777
8/2/2012,EURO,103.225,103.101,103.348
8/3/2012,EURO,102.647,102.531,102.763
8/6/2012,EURO,104.298,104.163,104.433
8/7/2012,EURO,104.225,104.1,104.349
8/8/2012,EURO,103.998,103.863,104.133
8/9/2012,EURO,104.065,103.94,104.189
8/10/2012,EURO,103.288,103.172,103.405
8/13/2012,EURO,103.315,103.195,103.434
8/14/2012,EURO,103.672,103.535,103.808
8/15/2012,EURO,103.481,103.349,103.613
8/16/2012,EURO,103.206,103.074,103.338
8/17/2012,EURO,103.714,103.577,103.851
8/21/2012,EURO,103.752,103.619,103.885
8/22/2012,EURO,104.561,104.432,104.689
8/23/2012,EURO,105.127,105.016,105.238
8/24/2012,EURO,105.441,105.316,105.566
8/27/2012,EURO,105.049,104.911,105.186
8/28/2012,EURO,104.999,104.862,105.136
8/29/2012,EURO,105.649,105.517,105.781
8/30/2012,EURO,105.614,105.499,105.73
8/31/2012,EURO,105.431,105.295,105.566
9/3/2012,EURO,105.797,105.6726,105.9217
9/4/2012,EURO,106.264,106.1248,106.4033
9/5/2012,EURO,106.342,106.2019,106.4811
9/6/2012,EURO,106.371,106.2346,106.5072
9/7/2012,EURO,106.616,106.4888,106.7433
9/10/2012,EURO,107.827,107.6921,107.9617
9/11/2012,EURO,107.554,107.4211,107.6878
9/12/2012,EURO,108.277,108.1396,108.4144
9/13/2012,EURO,108.83,108.6936,108.9656
9/14/2012,EURO,109.952,109.8157,110.0889
9/17/2012,EURO,110.796,110.6461,110.945
9/18/2012,EURO,111.048,110.9092,111.1861
9/19/2012,EURO,110.973,110.837,111.1083
9/20/2012,EURO,110.186,110.052,110.3194
9/21/2012,EURO,110.237,110.1043,110.3689
9/24/2012,EURO,109.897,109.7588,110.0344
9/25/2012,EURO,109.627,109.4902,109.7633
9/26/2012,EURO,109.421,109.2971,109.545
9/27/2012,EURO,109.794,109.6667,109.9211
9/28/2012,EURO,110.147,110.0092,110.2839
10/1/2012,EURO,109.414,109.2733,109.5556
10/2/2012,EURO,110,109.8624,110.1378
10/3/2012,EURO,109.658,109.5327,109.7828
10/4/2012,EURO,109.755,109.6282,109.8811
10/5/2012,EURO,110.498,110.3626,110.6333
10/8/2012,EURO,110.281,110.1427,110.4189
10/9/2012,EURO,110.506,110.3666,110.6461
10/10/2012,EURO,109.477,109.3431,109.6106
10/11/2012,EURO,109.594,109.4637,109.7244
10/12/2012,EURO,110.074,109.9307,110.2178
10/15/2012,EURO,109.908,109.7756,110.0394
10/16/2012,EURO,110.402,110.2696,110.5339
10/17/2012,EURO,111.358,111.2223,111.4928
10/18/2012,EURO,111.423,111.2903,111.5556
10/19/2012,EURO,111.323,111.2084,111.4383
10/22/2012,EURO,111.249,111.1138,111.3839
10/23/2012,EURO,111.287,111.1711,111.4022
10/24/2012,EURO,110.648,110.5065,110.7894
10/25/2012,EURO,110.608,110.4778,110.7372
10/26/2012,EURO,110.115,109.977,110.2522
10/29/2012,EURO,110.091,109.9569,110.2261
10/30/2012,EURO,109.939,109.8157,110.0628
10/31/2012,EURO,110.369,110.2421,110.495
11/1/2012,EURO,110.477,110.3486,110.6044
11/2/2012,EURO,110.339,110.2171,110.4617
11/5/2012,EURO,109.654,109.5249,109.7833
11/6/2012,EURO,109.391,109.2729,109.5094
11/7/2012,EURO,109.918,109.7914,110.0439
11/8/2012,EURO,108.899,108.7799,109.0189
11/9/2012,EURO,109.105,108.9859,109.2239
11/12/2012,EURO,108.674,108.5462,108.8028
11/13/2012,EURO,108.506,108.3723,108.6389
11/14/2012,EURO,108.946,108.8185,109.0744
11/15/2012,EURO,109.055,108.9432,109.1667
11/16/2012,EURO,109.334,109.2132,109.455
11/19/2012,EURO,109.272,109.1669,109.3772
11/20/2012,EURO,109.635,109.4984,109.7722
11/21/2012,EURO,109.368,109.2533,109.4833
11/22/2012,EURO,110.093,109.9765,110.2089
11/23/2012,EURO,110.474,110.3404,110.6067
11/26/2012,EURO,111.094,110.9698,111.2178
11/27/2012,EURO,111.673,111.5585,111.7867
11/28/2012,EURO,111.22,111.1007,111.3383
11/29/2012,EURO,111.324,111.2109,111.4367
11/30/2012,EURO,111.612,111.4937,111.7311
12/3/2012,EURO,111.893,111.752,112.0333
12/4/2012,EURO,112.209,112.0918,112.3267
12/5/2012,EURO,112.707,112.5859,112.8278
12/6/2012,EURO,112.278,112.1481,112.4072
12/7/2012,EURO,111.395,111.2567,111.5328
12/10/2012,EURO,111.021,110.8885,111.1533
12/11/2012,EURO,111.501,111.387,111.6144
12/13/2012,EURO,112.55,112.4386,112.6606
12/14/2012,EURO,112.611,112.4735,112.7478
12/17/2012,EURO,113.261,113.127,113.3956
12/18/2012,EURO,113.338,113.2115,113.4644
12/19/2012,EURO,113.987,113.8542,114.1194
12/20/2012,EURO,113.46,113.3387,113.5822
12/21/2012,EURO,113.525,113.3977,113.6528
12/24/2012,EURO,113.279,113.1293,113.4289
12/27/2012,EURO,113.59,113.4587,113.7217
12/28/2012,EURO,113.672,113.5449,113.7989
12/31/2012,EURO,113.558,113.425,113.6906
1/2/2013,EURO,114.214,114.079,114.3483
1/3/2013,EURO,113.451,113.328,113.5744
1/4/2013,EURO,112.72,112.5956,112.845
1/7/2013,EURO,112.656,112.5244,112.7867
1/8/2013,EURO,113.517,113.3893,113.6439
1/9/2013,EURO,113.228,113.1029,113.3539
